2135_LLL,2.54E-07,3.65E-03,9.96E-01,4.72E-04,2.26E-11,9.32E-06,1.00E+00,1.30E-04,1.62E-11,1.15E-05,1.00E+00,3.71E-04,2.83E-10,5.25E-05,9.93E-01,7.36E-03
0125_RRRR,7.01E-15,1.18E-07,1.00E+00,2.81E-07,3.13E-14,1.02E-08,1.00E+00,1.41E-06,7.54E-17,4.04E-11,1.00E+00,1.29E-06,1.36E-07,4.16E-03,9.95E-01,6.91E-04
2244_RRRRRRRRRRRR,4.78E-10,1.47E-07,1.00E-07,1.00E+00,1.21E-10,3.18E-07,1.10E-07,1.00E+00,3.29E-13,4.52E-12,1.24E-11,1.00E+00,3.37E-19,1.12E-18,4.23E-18,1.00E+00
1290_LLLLLLLLLLLL,1.24E-05,5.56E-06,6.89E-07,1.00E+00,2.81E-09,6.73E-09,2.05E-08,1.00E+00,1.28E-12,1.22E-11,4.12E-08,1.00E+00,1.57E-19,6.17E-19,7.00E-19,1.00E+00
1396_L,3.84E-04,9.82E-01,1.76E-02,2.02E-04,0.00190107,0.9960353,0.00104663,0.00101699,0.00847951,0.9873011,0.00256349,0.00165587,4.51E-02,9.24E-01,3.04E-02,2.46E-04
2050_LLLLLLL,1.14E-05,3.39E-05,3.38E-05,1.00E+00,5.28E-09,2.41E-06,6.99E-06,1.00E+00,1.71E-11,4.09E-10,5.23E-08,1.00E+00,8.34E-20,1.25E-18,1.96E-16,1.00E+00
0498_R,9.93E-01,6.49E-03,7.98E-05,8.34E-04,1.00E+00,2.70E-04,4.25E-09,4.34E-06,1.00E+00,2.58E-04,2.14E-06,6.65E-05,9.98E-01,2.46E-03,9.62E-09,1.22E-07
1405_R,9.83E-01,1.68E-02,1.61E-06,6.78E-04,9.04E-01,9.55E-02,8.21E-08,2.75E-05,1.00E+00,5.73E-06,2.01E-08,2.82E-05,9.97E-01,3.13E-03,1.12E-08,1.44E-07
1962_LL,8.48E-10,2.40E-04,1.00E+00,1.29E-05,1.92E-08,1.59E-01,8.40E-01,4.58E-04,3.49E-11,3.24E-05,1.00E+00,1.56E-04,3.90E-06,5.29E-02,9.47E-01,4.10E-04
0393_R,0.97554046,0.01557028,0.00183184,0.00705743,9.61E-01,3.43E-02,5.88E-04,3.59E-03,0.91278696,0.0542607,0.01914395,0.01380835,4.52E-01,5.46E-01,2.20E-03,1.29E-04
2677_RRRR,7.53E-10,7.13E-06,1.00E+00,1.30E-04,1.21E-10,1.40E-05,1.00E+00,8.79E-05,9.68E-12,7.28E-07,1.00E+00,5.74E-05,2.13E-09,3.30E-04,9.97E-01,2.31E-03
0896_RR,1.67E-07,6.39E-03,9.93E-01,2.00E-04,2.83E-08,1.97E-02,9.80E-01,6.91E-04,2.05E-08,2.14E-03,9.96E-01,1.67E-03,1.37E-04,4.43E-01,5.56E-01,7.00E-04
1779_RRRRRRRRRRR,6.14E-07,1.84E-05,8.75E-07,1.00E+00,4.48E-08,3.03E-05,4.12E-06,1.00E+00,3.45E-12,2.56E-12,3.64E-10,1.00E+00,3.38E-14,4.27E-14,6.79E-16,1.00E+00
2430_LLLL,3.19E-04,1.00E+00,2.73E-06,2.09E-05,9.11E-08,1.00E+00,6.19E-05,6.36E-06,3.22E-06,9.99E-01,9.15E-04,1.63E-04,5.38E-04,9.99E-01,4.71E-05,1.17E-06
2650_LL,0.00444555,0.03332562,0.0023847,0.9598442,6.29E-07,7.49E-04,2.23E-05,9.99E-01,4.39E-06,1.66E-02,7.67E-03,9.76E-01,0.00354123,0.02291811,0.04567341,0.9278672
1283_LLL,1.30E-09,4.28E-03,9.96E-01,5.68E-05,4.60E-06,8.76E-01,1.21E-01,3.61E-03,5.41E-12,2.83E-06,1.00E+00,1.63E-04,2.18E-05,6.55E-01,3.44E-01,5.51E-04
0939_L,9.99E-01,1.32E-03,1.87E-08,2.97E-05,1.00E+00,4.74E-05,6.28E-12,3.78E-07,1.00E+00,4.90E-05,1.02E-07,4.93E-05,1.00E+00,2.88E-04,1.02E-11,5.93E-10
1762_LLL,3.62E-08,2.26E-02,9.77E-01,5.13E-05,2.65E-11,6.10E-05,1.00E+00,1.13E-04,7.48E-11,3.71E-05,1.00E+00,1.41E-04,7.08E-09,3.58E-03,9.96E-01,5.78E-05
2433_L,2.61E-04,7.59E-01,2.41E-01,9.37E-05,2.50E-04,9.93E-01,6.47E-03,1.20E-04,0.00232311,0.25533363,0.7376909,0.00465236,1.99E-04,2.03E-01,7.96E-01,5.84E-04
2313_RRRRRRRRRRRRRR,1.89E-09,1.34E-07,7.16E-08,1.00E+00,7.87E-09,5.02E-06,9.73E-08,1.00E+00,3.70E-10,2.45E-09,1.35E-08,1.00E+00,1.88E-14,8.06E-14,1.40E-13,1.00E+00
2656_L,9.92E-01,7.56E-03,3.27E-06,3.14E-04,1.00E+00,1.20E-04,1.20E-10,2.62E-06,1.00E+00,2.99E-05,9.29E-08,2.13E-05,1.00E+00,4.43E-04,1.32E-11,2.54E-10
0168_LLL,0.00155747,0.1979484,0.71780396,0.08269019,7.24E-07,9.39E-01,5.85E-02,2.10E-03,7.18E-07,9.97E-01,2.45E-03,1.85E-04,9.57E-03,9.88E-01,2.09E-03,3.39E-04
1214_RRRR,0.10484242,0.8456027,0.00182116,0.04773377,1.63E-04,1.00E+00,1.33E-05,8.16E-05,5.95E-06,9.96E-01,3.84E-03,4.81E-04,4.25E-04,1.00E+00,6.01E-06,4.91E-07
2433_LLL,1.42E-06,8.71E-01,1.29E-01,4.77E-05,1.34E-08,9.89E-01,1.11E-02,3.49E-05,1.45E-08,1.07E-02,9.89E-01,7.15E-04,2.84E-05,7.19E-01,2.81E-01,7.61E-05
0666_RRRRRRRRRRRRRR,1.90E-05,3.41E-05,1.77E-05,1.00E+00,1.98E-05,7.93E-05,1.95E-05,1.00E+00,1.57E-08,9.06E-07,1.63E-04,1.00E+00,7.35E-05,1.44E-04,3.00E-05,1.00E+00
2589_LLLL,1.84E-05,9.98E-01,1.50E-03,5.87E-04,2.22E-08,9.99E-01,7.07E-04,1.38E-05,6.42E-09,1.00E+00,2.59E-05,2.86E-06,9.56E-05,9.96E-01,4.13E-03,7.96E-06
2144_RRR,1.45E-01,8.55E-01,1.24E-05,4.12E-04,8.19E-02,9.17E-01,2.90E-06,1.18E-03,1.62E-07,9.99E-01,1.34E-03,5.59E-05,0.5812492,0.39137268,0.01216776,0.0152104
0896_LLL,1.42E-01,8.55E-01,4.08E-04,2.39E-03,4.80E-04,9.99E-01,2.62E-05,2.40E-04,2.13E-05,9.96E-01,3.24E-03,3.96E-04,9.08E-03,9.89E-01,1.55E-03,1.81E-04
2650_RRRRRRR,4.89E-08,1.16E-07,1.39E-06,1.00E+00,6.97E-09,1.16E-06,3.23E-06,1.00E+00,9.86E-16,2.98E-15,1.80E-10,1.00E+00,6.38E-26,8.45E-23,9.17E-17,1.00E+00
2552_LL,1.78E-11,1.51E-04,1.00E+00,6.23E-06,3.44E-08,2.55E-01,7.44E-01,1.11E-03,4.97E-09,1.48E-01,8.52E-01,7.04E-04,8.16E-09,3.25E-03,9.97E-01,8.19E-05
1600_LLLLLLLLLLLL,8.42E-06,1.84E-05,2.01E-06,1.00E+00,5.42E-08,7.73E-06,8.27E-06,1.00E+00,6.32E-11,1.36E-09,9.82E-08,1.00E+00,2.53E-22,4.15E-21,1.19E-19,1.00E+00
2413_R,9.98E-01,8.50E-04,5.46E-06,8.60E-04,1.00E+00,3.61E-05,3.16E-10,2.00E-06,1.00E+00,3.07E-07,8.02E-09,1.14E-05,1.00E+00,1.02E-04,5.94E-13,9.75E-11
1522_LLLLLLLLLL,6.34E-08,1.21E-04,2.89E-05,1.00E+00,7.73E-12,1.26E-07,2.69E-07,1.00E+00,7.00E-15,2.24E-11,1.56E-06,1.00E+00,7.64E-19,9.48E-18,3.40E-16,1.00E+00
1970_RRRR,1.19E-06,1.00E-04,6.11E-02,9.39E-01,1.10E-08,1.32E-04,8.64E-01,1.36E-01,1.07E-13,1.23E-11,1.66E-03,9.98E-01,6.51E-11,5.52E-08,1.53E-03,9.98E-01
0345_RRR,8.52E-08,9.96E-01,4.24E-03,1.49E-04,3.55E-08,9.88E-01,8.60E-03,3.10E-03,3.31E-09,1.00E+00,3.79E-04,4.69E-05,5.30E-05,7.98E-01,2.01E-01,1.04E-04
1375_RRR,4.26E-05,9.72E-01,2.56E-02,2.76E-03,2.87E-05,6.48E-01,2.93E-01,5.86E-02,2.78E-07,9.75E-01,2.47E-02,4.82E-04,8.01E-05,9.28E-01,7.13E-02,8.75E-04
1112_R,9.97E-01,2.74E-03,9.51E-08,1.18E-05,4.01E-01,5.98E-01,2.15E-04,4.99E-04,9.98E-01,1.64E-03,3.29E-05,2.00E-04,0.25100327,0.6920978,0.05331605,0.00358293
2247_R,9.99E-01,5.42E-04,5.65E-08,5.25E-06,9.98E-01,1.84E-03,5.65E-09,2.55E-06,1.00E+00,4.59E-06,4.65E-08,1.39E-05,9.95E-01,5.50E-03,2.14E-09,1.07E-08
0787_RR,0.00615262,0.966969,0.00128094,0.02559744,8.19E-06,1.00E+00,2.26E-05,2.05E-04,0.00732661,0.9107154,0.00171986,0.08023819,1.27E-03,9.99E-01,1.56E-07,1.23E-06
2335_RR,1.85E-09,2.68E-04,1.00E+00,2.11E-04,1.64E-08,1.59E-03,9.97E-01,1.19E-03,7.93E-10,5.59E-04,9.99E-01,4.13E-04,2.83E-08,3.17E-03,9.96E-01,3.78E-04
0756_RR,2.21E-04,9.93E-01,2.38E-03,4.37E-03,5.92E-05,9.99E-01,8.46E-06,1.08E-03,2.30E-04,9.92E-01,1.16E-03,6.63E-03,1.41E-05,1.00E+00,8.86E-07,3.38E-07
0137_LL,1.24E-04,9.75E-01,1.58E-02,8.92E-03,7.63E-06,9.98E-01,6.95E-04,1.27E-03,1.03E-06,9.99E-01,1.00E-03,1.57E-04,1.05E-04,9.97E-01,2.78E-03,1.69E-05
1912_RRRRRR,1.39E-15,8.38E-15,4.47E-12,1.00E+00,3.66E-12,4.96E-11,2.53E-11,1.00E+00,4.82E-17,1.56E-15,5.85E-08,1.00E+00,3.24E-18,3.74E-16,6.42E-13,1.00E+00
1970_RRR,2.15E-07,3.02E-05,8.75E-01,1.25E-01,3.07E-09,2.32E-04,2.75E-01,7.25E-01,2.46E-12,1.02E-08,1.62E-03,9.98E-01,4.32E-06,1.69E-04,1.02E-02,9.90E-01
0590_LL,6.98E-07,1.00E+00,2.82E-05,1.83E-06,1.01E-07,1.00E+00,4.19E-08,1.56E-07,5.96E-08,1.00E+00,1.64E-04,1.31E-05,8.29E-05,9.95E-01,4.45E-03,4.52E-05
0124_LLLLLLLLLLL,3.36E-09,1.41E-06,3.28E-06,1.00E+00,1.31E-11,4.57E-07,7.77E-05,1.00E+00,9.50E-15,4.82E-13,4.65E-09,1.00E+00,2.11E-14,1.30E-13,4.00E-13,1.00E+00
0605_LLLLLLLLLLLL,1.35E-06,3.76E-06,1.13E-06,1.00E+00,9.58E-10,1.22E-09,1.45E-09,1.00E+00,6.84E-13,4.29E-12,1.00E-09,1.00E+00,9.41E-17,1.52E-16,8.46E-17,1.00E+00
1522_LLLLL,8.33E-09,7.12E-06,1.29E-04,1.00E+00,6.94E-12,3.03E-09,3.01E-08,1.00E+00,7.22E-13,1.61E-09,1.05E-05,1.00E+00,2.33E-19,6.52E-18,5.10E-15,1.00E+00
0329_RRRR,1.27E-04,6.81E-01,3.15E-01,4.44E-03,2.87E-07,2.47E-01,7.53E-01,4.38E-04,4.59E-08,3.61E-02,9.63E-01,1.44E-03,3.99E-06,9.08E-02,9.09E-01,2.44E-04
1001_LLLL,7.93E-10,1.94E-08,2.48E-06,1.00E+00,1.37E-08,2.44E-07,5.36E-07,1.00E+00,6.75E-08,2.25E-06,5.64E-05,1.00E+00,9.10E-10,1.95E-07,6.54E-04,9.99E-01
0345_LLLLL,1.56E-11,1.46E-09,1.56E-06,1.00E+00,3.54E-10,1.01E-08,3.18E-08,1.00E+00,5.12E-12,1.44E-09,1.59E-06,1.00E+00,1.77E-21,6.35E-19,7.08E-13,1.00E+00
1648_LLLLLLLLLLL,2.40E-10,1.50E-08,1.48E-08,1.00E+00,1.12E-11,2.47E-08,1.21E-06,1.00E+00,2.34E-14,3.21E-14,6.46E-11,1.00E+00,7.12E-15,4.47E-14,9.85E-15,1.00E+00
0792_RRRR,6.25E-04,9.82E-01,8.53E-03,8.98E-03,2.08E-04,9.96E-01,6.53E-04,3.41E-03,1.71E-06,9.94E-01,5.23E-03,9.75E-04,9.60E-04,9.97E-01,2.13E-03,2.15E-04
2096_L,1.00E+00,1.63E-04,1.11E-08,4.13E-06,1.00E+00,1.43E-04,1.84E-11,2.08E-07,1.00E+00,1.95E-04,4.92E-08,8.80E-06,9.96E-01,3.93E-03,4.85E-09,9.40E-09
0750_LLL,4.16E-09,3.82E-04,9.99E-01,1.80E-04,2.92E-06,1.96E-01,7.92E-01,1.25E-02,2.25E-07,2.72E-02,9.68E-01,4.59E-03,3.62E-04,2.55E-01,7.41E-01,3.72E-03
1225_L,9.67E-01,2.99E-02,4.35E-04,2.50E-03,7.64E-01,2.35E-01,8.34E-05,5.61E-04,1.00E+00,1.63E-04,4.46E-06,1.93E-04,9.99E-01,1.45E-03,4.88E-10,3.90E-09
2159_L,4.93E-04,1.31E-04,2.94E-03,9.96E-01,8.46E-05,3.31E-07,2.29E-07,1.00E+00,0.00794801,0.00148272,0.0569832,0.93358606,0.21021634,0.22362877,0.19391803,0.37223682
0167_LLLLLLLLLLLL,1.53E-09,1.37E-07,3.63E-08,1.00E+00,2.19E-08,1.93E-07,5.79E-09,1.00E+00,6.62E-12,2.65E-11,5.45E-10,1.00E+00,1.12E-13,1.01E-12,2.60E-13,1.00E+00
1976_R,9.90E-01,9.61E-03,2.38E-07,4.43E-05,7.87E-01,2.13E-01,1.49E-08,6.19E-06,1.00E+00,5.93E-05,2.00E-07,2.25E-05,9.98E-01,2.35E-03,2.25E-09,1.60E-08
0026_R,9.99E-01,6.87E-04,6.88E-06,1.61E-04,9.99E-01,8.27E-04,3.04E-08,4.41E-05,1.00E+00,4.86E-05,7.33E-07,1.49E-04,9.96E-01,3.61E-03,3.13E-09,1.21E-08
2244_RRRRRRRRRRRRR,5.12E-08,3.69E-06,6.44E-07,1.00E+00,8.10E-12,2.87E-08,3.10E-08,1.00E+00,1.36E-15,1.93E-14,3.56E-09,1.00E+00,5.81E-17,1.09E-15,1.40E-14,1.00E+00
0818_R,8.09E-07,8.24E-04,9.99E-01,1.09E-05,6.46E-05,2.08E-01,7.92E-01,3.65E-04,9.77E-06,8.56E-04,9.99E-01,4.35E-04,6.22E-08,2.99E-03,9.96E-01,9.08E-04
0241_LLL,1.39E-04,7.88E-01,1.67E-01,4.48E-02,2.19E-06,5.81E-01,3.85E-01,3.42E-02,1.12E-09,1.68E-04,9.99E-01,1.09E-03,1.15E-05,1.35E-01,8.62E-01,2.74E-03
1912_RRRRRRR,3.60E-15,1.33E-14,5.13E-12,1.00E+00,1.63E-08,3.85E-08,6.76E-10,1.00E+00,1.01E-16,2.14E-15,3.93E-10,1.00E+00,2.16E-23,2.41E-21,7.29E-18,1.00E+00
0828_R,9.98E-01,1.45E-03,8.23E-08,3.87E-04,1.00E+00,2.48E-05,2.46E-10,1.94E-06,1.00E+00,3.48E-07,5.52E-10,5.73E-06,1.00E+00,1.27E-04,2.43E-12,1.37E-10
0008_RRRRRR,5.29E-14,6.47E-12,2.56E-10,1.00E+00,2.08E-12,1.24E-10,4.97E-11,1.00E+00,1.29E-14,1.48E-12,6.42E-11,1.00E+00,1.10E-28,9.82E-25,3.56E-17,1.00E+00
2547_R,0.26817647,0.7290176,0.00184061,0.00096536,1.90E-01,8.10E-01,8.64E-05,2.08E-04,9.55E-01,4.42E-02,3.93E-04,5.24E-04,7.86E-01,2.14E-01,8.57E-06,1.45E-06
1207_R,9.98E-01,1.13E-03,6.82E-06,1.09E-03,9.97E-01,2.83E-03,2.83E-07,6.44E-05,1.00E+00,3.69E-05,4.89E-07,9.32E-05,1.00E+00,8.05E-05,4.37E-14,2.75E-12
1118_R,9.98E-01,2.23E-03,2.80E-06,2.32E-04,8.76E-01,1.24E-01,1.16E-05,3.14E-04,9.97E-01,2.95E-03,4.12E-05,3.16E-04,1.00E+00,7.62E-05,8.66E-14,6.41E-12
2731_R,2.96E-10,1.04E-07,1.00E+00,1.74E-05,8.75E-06,8.62E-05,9.99E-01,9.22E-04,1.46E-07,1.91E-05,1.00E+00,2.75E-04,2.62E-13,6.66E-07,9.92E-01,8.20E-03
1527_LLLLLLLL,1.84E-06,1.17E-07,2.65E-08,1.00E+00,2.25E-11,6.80E-09,1.09E-06,1.00E+00,1.39E-14,8.44E-11,7.21E-05,1.00E+00,9.19E-27,5.23E-22,3.25E-19,1.00E+00
0609_LLL,7.60E-07,9.99E-01,8.68E-04,4.82E-05,3.55E-08,9.98E-01,2.27E-03,1.51E-04,3.69E-09,1.00E+00,2.65E-04,2.28E-05,2.11E-05,9.90E-01,9.52E-03,2.03E-05
0815_R,3.01E-07,1.54E-07,1.08E-02,9.89E-01,1.22E-04,2.24E-04,9.43E-01,5.62E-02,4.02E-05,1.25E-05,3.66E-01,6.34E-01,9.17E-11,1.60E-05,9.73E-01,2.72E-02
2108_L,3.01E-04,3.27E-05,1.79E-02,9.82E-01,3.03E-05,4.39E-06,5.73E-05,1.00E+00,1.92E-07,1.20E-09,6.54E-06,1.00E+00,3.74E-11,1.11E-08,3.06E-04,1.00E+00
0346_RRRRRRRRRRRRR,0.0016516,0.09002611,0.02364687,0.8846754,2.05E-07,5.97E-06,1.99E-05,1.00E+00,8.53E-13,3.80E-12,2.26E-06,1.00E+00,3.59E-14,6.40E-13,3.50E-11,1.00E+00
0300_RRR,5.31E-12,4.29E-06,1.00E+00,1.67E-05,2.26E-11,2.59E-06,1.00E+00,2.86E-04,1.30E-17,2.45E-12,1.00E+00,1.01E-06,8.35E-17,6.55E-07,1.00E+00,6.79E-06
1152_L,1.00E+00,2.11E-05,6.17E-11,2.00E-07,9.99E-01,9.67E-04,1.24E-09,1.90E-06,1.00E+00,5.92E-06,2.89E-09,7.65E-06,9.95E-01,4.67E-03,9.92E-08,1.86E-06
1312_LL,2.20E-05,2.86E-04,1.04E-04,1.00E+00,8.71E-06,2.44E-02,6.55E-03,9.69E-01,3.28E-06,2.80E-02,1.12E-02,9.61E-01,6.16E-09,5.29E-06,2.96E-02,9.70E-01
1932_L,9.99E-01,6.97E-04,8.51E-08,2.40E-05,8.44E-01,1.56E-01,1.12E-06,4.29E-05,1.00E+00,4.76E-04,1.93E-07,6.46E-06,9.98E-01,2.01E-03,2.17E-08,2.29E-07
2238_L,9.59E-01,4.07E-02,8.43E-06,4.27E-04,9.31E-01,6.85E-02,3.62E-07,5.45E-05,1.00E+00,4.91E-07,3.44E-09,3.16E-06,9.93E-01,6.60E-03,1.23E-08,2.91E-08
1469_LLLL,0.00434071,0.92944807,0.04886381,0.01734731,2.00E-05,9.88E-01,1.10E-02,1.06E-03,6.20E-08,9.92E-01,8.23E-03,6.78E-05,7.17E-04,9.90E-01,8.86E-03,1.35E-05
0554_L,7.13E-01,2.87E-01,3.46E-06,5.67E-05,6.42E-01,3.58E-01,9.97E-06,1.01E-04,9.16E-01,8.34E-02,9.40E-05,5.37E-04,7.85E-01,2.13E-01,1.42E-03,4.06E-04
1574_LLLL,1.14E-07,3.74E-02,9.61E-01,1.54E-03,6.64E-08,9.35E-01,6.39E-02,7.05E-04,2.04E-09,9.97E-01,2.89E-03,3.43E-05,9.53E-09,1.41E-03,9.98E-01,3.07E-04
2256_RRR,6.44E-07,1.00E+00,4.56E-04,3.06E-05,5.49E-08,9.99E-01,4.60E-04,1.33E-04,2.86E-10,1.00E+00,3.07E-04,3.89E-06,9.15E-05,5.06E-01,4.94E-01,7.99E-04
1808_RRR,2.26E-05,7.41E-01,2.59E-01,7.95E-04,8.78E-09,7.11E-03,9.92E-01,4.31E-04,4.53E-07,7.08E-02,9.27E-01,2.30E-03,1.14E-06,5.93E-02,9.41E-01,1.76E-04
2650_LLLLLLLLLLLLL,0.00603637,0.0428589,0.00152765,0.94957715,5.78E-08,7.42E-07,2.61E-07,1.00E+00,3.58E-15,1.08E-14,9.93E-06,1.00E+00,9.16E-16,2.27E-14,1.76E-13,1.00E+00
2270_LLL,2.56E-09,5.81E-06,8.88E-02,9.11E-01,1.23E-07,6.97E-04,5.70E-01,4.30E-01,1.20E-14,6.84E-11,9.98E-01,1.74E-03,8.38E-10,2.06E-05,9.19E-01,8.14E-02
2745_R,9.96E-01,4.05E-03,3.71E-08,1.07E-05,1.00E+00,1.03E-05,1.98E-12,3.24E-07,1.00E+00,2.92E-04,2.24E-07,2.94E-05,1.00E+00,3.64E-05,1.12E-14,8.55E-13
2724_LLLL,3.06E-05,9.83E-01,1.56E-02,1.75E-03,1.07E-06,9.99E-01,1.18E-03,1.22E-04,4.78E-09,9.98E-01,2.36E-03,4.03E-05,1.38E-03,9.96E-01,2.93E-03,3.52E-05
2295_R,1.00E+00,1.24E-04,1.27E-08,1.12E-05,9.98E-01,2.00E-03,1.16E-08,7.82E-06,1.00E+00,9.55E-05,4.47E-07,9.26E-06,9.98E-01,1.67E-03,1.78E-09,1.83E-08
1312_R,9.91E-01,7.68E-03,4.43E-04,5.57E-04,9.96E-01,1.23E-03,5.61E-06,2.29E-03,0.44253507,0.00273799,0.38493317,0.1697937,1.00E+00,1.51E-05,1.51E-14,2.29E-11
1726_L,9.97E-01,2.58E-03,2.91E-07,5.57E-05,9.99E-01,7.92E-04,2.54E-11,1.45E-07,1.00E+00,4.08E-06,2.37E-08,4.37E-06,9.96E-01,3.80E-03,4.24E-09,1.41E-08
0623_RR,1.02E-07,9.95E-01,5.09E-03,4.79E-05,4.50E-08,9.98E-01,1.44E-03,2.16E-04,2.58E-10,1.00E+00,3.32E-04,2.35E-06,8.97E-05,9.00E-01,1.00E-01,2.62E-04
0549_RRRRRRRR,1.45E-07,8.84E-08,1.37E-07,1.00E+00,4.26E-09,8.19E-08,1.79E-06,1.00E+00,3.43E-14,2.01E-14,1.11E-07,1.00E+00,2.61E-24,3.05E-21,3.26E-20,1.00E+00
0357_LLLLLL,3.13E-09,5.98E-08,5.69E-07,1.00E+00,3.64E-08,2.79E-07,3.95E-08,1.00E+00,2.35E-09,1.03E-06,4.57E-05,1.00E+00,9.44E-14,3.49E-12,2.02E-09,1.00E+00
1648_LLL,6.70E-12,3.35E-10,8.55E-08,1.00E+00,2.46E-08,1.62E-06,1.66E-06,1.00E+00,1.51E-12,3.64E-11,8.65E-08,1.00E+00,8.99E-13,1.10E-09,6.39E-05,1.00E+00
2099_RRR,1.47E-04,9.99E-01,7.55E-04,2.87E-04,1.50E-06,1.00E+00,3.09E-04,7.85E-05,1.42E-07,9.99E-01,1.04E-03,5.19E-05,3.23E-05,9.95E-01,4.68E-03,1.41E-05
1903_L,5.07E-01,4.93E-01,3.99E-06,5.77E-05,4.88E-02,9.51E-01,2.92E-06,3.62E-05,3.05E-01,6.94E-01,4.10E-04,7.32E-04,9.25E-01,7.45E-02,1.73E-05,1.45E-05
0904_LLLL,2.80E-07,5.61E-04,8.43E-01,1.57E-01,6.43E-09,9.98E-05,9.82E-01,1.81E-02,1.93E-06,6.17E-03,1.60E-01,8.34E-01,1.80E-06,3.34E-03,9.68E-01,2.82E-02
1549_LLL,3.07E-06,7.29E-01,2.69E-01,2.44E-03,6.59E-09,1.07E-02,9.88E-01,8.68E-04,1.51E-06,3.62E-01,6.24E-01,1.38E-02,0.00074931,0.38148236,0.61331385,0.00445447
0578_RR,2.45E-07,4.47E-01,5.52E-01,8.54E-05,2.63E-09,8.58E-01,1.42E-01,6.84E-05,5.29E-09,2.84E-02,9.71E-01,7.90E-04,1.25E-05,6.07E-01,3.93E-01,3.83E-04
1901_R,0.43670565,0.3547042,0.18034445,0.0282457,0.0363381,0.9279907,0.03307398,0.00259721,0.34281018,0.64489514,0.00851345,0.00378129,7.44E-01,2.53E-01,2.31E-03,6.29E-04
0357_LLLLLLLLLLLL,1.90E-12,8.38E-11,3.57E-10,1.00E+00,3.29E-09,2.41E-08,5.63E-11,1.00E+00,3.84E-15,5.71E-14,4.61E-11,1.00E+00,9.15E-19,3.20E-18,2.13E-19,1.00E+00
2458_R,4.48E-01,5.52E-01,4.36E-05,2.29E-05,5.47E-01,4.53E-01,1.77E-05,9.06E-05,8.85E-01,1.15E-01,7.86E-05,2.25E-04,7.38E-01,2.60E-01,1.39E-03,2.42E-04
2144_LLLL,5.21E-04,9.92E-01,6.23E-03,1.69E-03,5.15E-05,1.00E+00,3.43E-05,8.12E-05,4.12E-06,9.82E-01,1.71E-02,1.01E-03,0.00448574,0.759447,0.23406698,0.00200027
1160_R,3.69E-02,9.61E-01,1.96E-03,4.96E-04,1.68E-02,9.81E-01,1.86E-03,4.06E-04,7.16E-01,2.83E-01,1.68E-04,2.27E-04,9.55E-01,4.54E-02,2.41E-06,3.40E-06
0346_RRRRRRRRR,0.01280331,0.81091624,0.07425299,0.10202747,5.20E-05,1.30E-01,3.80E-02,8.32E-01,3.19E-05,9.94E-03,1.82E-01,8.08E-01,1.97E-06,3.53E-06,4.11E-06,1.00E+00
2067_LL,6.90E-07,3.07E-05,1.78E-01,8.22E-01,1.19E-07,1.34E-04,1.04E-04,1.00E+00,2.77E-10,3.94E-07,4.54E-02,9.55E-01,4.23E-12,3.07E-10,1.57E-06,1.00E+00
0596_LLLLLLL,1.52E-05,1.93E-05,3.11E-04,1.00E+00,5.02E-08,6.95E-07,4.89E-06,1.00E+00,3.06E-10,1.28E-08,1.39E-05,1.00E+00,1.63E-18,4.86E-16,2.52E-11,1.00E+00
1246_R,0.7680455,0.19582936,0.00330202,0.03282312,9.09E-01,9.01E-02,4.37E-05,7.70E-04,6.93E-02,9.28E-01,1.65E-03,6.63E-04,9.74E-01,2.59E-02,2.32E-05,4.28E-05
2549_R,9.90E-01,1.01E-02,1.78E-06,1.04E-04,1.00E+00,8.21E-05,4.39E-11,7.55E-07,9.99E-01,6.15E-04,1.84E-06,3.63E-05,1.00E+00,1.74E-04,4.26E-12,1.43E-10
0844_RRRRRRR,1.03E-09,1.02E-06,8.00E-04,9.99E-01,3.13E-10,5.83E-08,1.56E-07,1.00E+00,1.81E-10,4.29E-07,9.14E-06,1.00E+00,1.10E-24,1.04E-20,2.08E-13,1.00E+00
2082_LLLLLLLLLLLLLL,7.55E-07,1.57E-07,4.35E-06,1.00E+00,5.53E-06,4.63E-06,1.19E-06,1.00E+00,8.44E-13,1.03E-11,1.44E-06,1.00E+00,2.75E-13,1.98E-12,5.32E-12,1.00E+00
2368_L,9.87E-01,1.28E-02,3.90E-06,3.31E-04,9.99E-01,6.90E-04,9.97E-09,2.18E-05,1.00E+00,2.45E-04,2.47E-07,1.77E-05,9.99E-01,5.45E-04,5.88E-11,6.96E-10
1618_RRR,1.62E-05,9.99E-01,2.71E-04,5.16E-04,1.12E-09,1.00E+00,9.15E-06,3.13E-07,8.62E-05,9.99E-01,3.02E-04,3.94E-04,0.03398357,0.96275085,0.0017443,0.00152133
1701_LLLL,1.15E-07,1.97E-01,8.02E-01,9.85E-04,1.46E-07,9.66E-01,3.38E-02,3.35E-04,1.94E-08,7.78E-01,2.21E-01,7.91E-04,1.96E-07,1.05E-02,9.89E-01,2.48E-04
2144_L,2.11E-02,9.69E-01,8.91E-03,8.64E-04,3.23E-02,9.67E-01,6.50E-05,2.07E-04,2.09E-04,9.99E-01,8.70E-04,5.99E-05,0.0914273,0.3215036,0.5367577,0.05031146
